Category,Title,Text,Tags,Author
Agile Innovation,Forum Day: Rückblick auf den «Smart IoT & Mobile Business Award»,"Fazit. ,Der Forum Day 2019 war ein spannendes, interaktives Event bei der Forschung und Praxis zusammenkamen und sich austauschten. Im Mittelpunkt standen die Lösungen der Unternehmen, die es auf die Shortlist geschafft hatten und somit für einen Award nominiert waren. Durch die vorgestellten Projekte konnten alle Teilnehmer Ihren Horizont auf mobile sowie IoT Lösungen erweitern. Ein zentrales Thema war die Datenverarbeitung und die daraus resultierenden Effizienzsteigerungen mit Hilfe verschiedener Lösungen. Projekte, die mit Hilfe von Daten neue, innovative Geschäftsmodelle präsentierten, waren eher selten. Das zeigt, dass Datenverarbeitung heute zum Grossteil dafür genutzt wird Prozesse zu optimieren und nicht das Rad neu zu erfinden.,Die Eröffnung. ,Am 6. Juni 2019 haben wir vom Institut für Wirtschaftsinformatik der Universität St. Gallen den Smart IoT und Mobile Business Award verliehen. Der «Forum Day» fand bei unserem Partner und Gastgeber Namics – A Merkle Company statt. Die für dieses Event zur Verfügung gestellte Location kam bei allen Teilnehmern sehr gut an. Nach einer kurzen Eröffnungsrede von Dr. Roman Zollet (Namics), haben Prof. Dr. Andrea Back und Christian Marheine das Programm für den diesjährigen Forum Day präsentiert. Von den 20 Einreichungen, die wir dieses Jahr erhielten, waren 9 für die beiden Awards nominiert (Shortlist). Darunter waren 5 Einreichungen für den Mobile Business Award nominiert und 4 Einreichungen für den Smart IoT Award.,Speedpitching. ,Im ersten Programmpunkt hatten alle 9 nominierten Unternehmen die Möglichkeit ihre Lösungen in 2-minütigen Pitches dem Publikum mündlich vorzustellen. Zu den nominierten Unternehmen der Award Kategorie “Mobile Business” gehörten: JLS Digital, SWICA, Phonak, SBB und SwissRe. Zu den nominierten Unternehmen der Award Kategorie “Smart IoT” gehörten ABB, Bundesamt für Umwelt BAFU, Intuity und Midor.,Speeddating Runde 1: Mobile Business Lösungen. ,Im zweiten Programmpunkt durften die 5 Mobile Business Lösungen an eigenen Stehtischen von den jeweiligen Unternehmensvertretern präsentiert werden. Es gab drei jeweils 20-minütige Zeitslots, so dass sich die übrigen Shortlist-Projekte sowie weitere Teilnehmende des Forum Tages die für sie spannendsten Lösungen anschauen und Fragen dazu stellen konnten. Auf diese Weise kam es zu interessanten Diskussionen. Schnell wurde deutlich, dass unterschiedlichen Zuhöhrergruppen unterschiedliche Fragen zu den Shortlist-Projekten stellten. Somit erhielten die Einreicher wertvolles Feedback.,Speeddating Runde 2: Die Smart IoT Lösungen. ,In der zweiten Speeddatingrunde wurden die 4 Smart IoT Lösungen präsentiert. Das Format war das Gleiche wie in Runde 1.,Tischpräsentation der Partner: Hivemind & Swisscom. ,Hievemind präsentierte seine IoT Plattform. Swisscom präsentierte seine Rolle als Enabler in einem IoT Ökosystem, dass aus verschiedensten Parteien besteht, die es alle benötigt, um einen IoT Use Case End-to-End umzusetzen. Zu diesen Parteien gehören die Sensor- und Geräteanbieter, die Connectivity-Anbieter, die Plattformanbieter, die Lösungsanbieter und die Data Analytics Anbieter.,Verleihung der beiden Awards. ,Am Nachmittag wurden dann der Smart IoT Award an Midor und der Mobile Business Award an Phonak von Prof. Dr. Andrea Back verliehen. Die Award Gewinner wurden von der Jury bestimmt. Die Jury bestand aus:,Abschlusskeynote aus der Forschung. ,Der Forum Day wurde durch einen Abschlussvortrag des Lehrstuhls über aktuelle Themen aus der Forschung abgerundet. Die Themen waren Innovationskultur, IoT Plattformen und IoT Innovationsstufen.,Ausblick 2020. , Für 2020 ist bereits einiges in der Planung. Ein genaues Datum für das zukünftige Event steht auch schon: ,Donnerstag, der 14. Mai 2020. ,Der Forum Day wird voraussichtlich in dem ,Empa Nest ,stattfinden., ,Autor:,
						,Christian Marheine,Tags:,
							,Agile Innovation,, ,Lehrstuhlnachrichten,, ,Mobile Business,, ,Praxisprojekt,, ,Smart-IoT","Agile Innovation,, ,Lehrstuhlnachrichten,, ,Mobile Business,, ,Praxisprojekt,, ,Smart-IoT",Christian Marheine
Allgemein,Insights vom 49. St.Gallen Symposium zum Thema “Capital for Purpose”,"Als Mitglieder der akademischen Jury des ,Essaywettbewerbs,, bei dem fast 1000 junge Menschen aus aller Welt ihre Ideen zum Thema “Capital for Purpose” einreichten, hatten wir als Doktoranden des Lehrstuhls IWI3 die Gelegenheit das 49. St. Gallen Symposium zu besuchen. Das zweitägige Event, das am 9. und 10. Mai auf dem Campus der HSG stattfand, brachte über 200 junge Menschen (so genannte “Leaders of Tomorrow”) mit mehr als 600 “Leaders of Today” zusammen, darunter namhafte Persönlichkeiten aus Politik und Wirtschaft, wie Dominik Barton, Karin Keller-Sutter, Fatima Bhutto und den Geschichtsprofessor Niall Ferguson von der Stanford University.,Letzterer hielt gleich zu Beginn des Symposiums einen der wohl rhetorisch besten, aber auch kontroversesten Vorträge. In seiner Rede diskutiert er anhand von Daten aus seiner Forschung die Begriffe Kapitalismus und Sozialismus, sowie die Verschiebung der Einstellungen gegenüber diesen Begriffen. Dabei deckt er auf, dass insbesondere junge Amerikaner dem Begriff des Sozialismus deutlich positiver gegenüberstehen als ältere Generationen.,Doch was verstehen junge Menschen in den USA unter Sozialismus? Bohrt man tiefer nach, so Ferguson, entdeckt man, dass unter Sozialismus weniger das Gesellschaftssystem der Sowjetunion aus dem kalten Krieg verstanden wird, sondern damit insbesondere die Themen “Universal Healthcare” und “Free Tuition” verbunden werden. Beim Wort Sozialismus denken junge Amerikaner demnach eher an Länder wie Schweden und Norwegen als an die UDSSR. Klare Begrifflichkeiten sind deshalb wichtig. Ferguson warnt davor, den Sozialismus als politisches System zu verharmlosen und argumentiert, dass Umverteilungsfragen in einem demokratischen Entscheidungsprozess getroffen, und nicht zu einer Systemfrage zwischen Kapitalismus und Sozialismus erhoben werden sollten. Die entsprechende Passage seiner Rede findet sich ab Minute 26:20 im nachfolgenden Video.,Autor:,
						,Prof. Dr. Andrea Back,Tags:,
							,Allgemein,, ,Future of Work","Allgemein,, ,Future of Work",Prof. Dr. Andrea Back
Allgemein,Unsere Linktipps im Februar,"Warum der Begriff “Fake News” schädlich ist,Die Diskussion darüber ist riesig, aber ,Ethan Zuckerman gibt einige gute Hintergrundinformationen, warum wir nicht von Fake News sprechen sollten, und verweist auch auf das Tool Media Cloud vom MIT.,Warum Big Data Analytics keine Wahlen gewinnen,Nach der US Wahl gab es eine Berichte über Cambridge Analytica, die mit auf Data Mining und Data Analytics basierenden Kommunikationsmassnahmen die Wahl beeinflusst hätten., Warum dies zu kurz gegriffen ist, schreibt Leonid Bershidsky auf Bloomberg.,Was heisst hier “intelligent”?,Künstliche Intelligenz gilt in der Technologiebranche als nächster grosser Trend. ,Doch was unterscheidet eine Maschine mit künstlicher Intelligenz vom heutigen Computer? Mehr in der FAZ. Autor:,
						,Prof. Dr. Andrea Back,Tags:,
							,Allgemein,, ,Linktipps","Allgemein,, ,Linktipps",Prof. Dr. Andrea Back
Artificial Intelligence,Trendradar von fortiss zu aktuellen Softwarethemen,"Das Forschungsinstitut des Freistaats Bayern für softwareintensive Systeme und Services (fortiss) hat einen ,Trendradar, veröffentlicht, der darüber informieren soll, welche Softwarethemen momentan aktuell und relevant sind. Der Trendradar gibt eine objektive Bewertung zu aktuellen Technologien und Themenfeldern ab (z.B. Kategorie ,Machine Learning, ,Technologie ,Python)., Wie auf dem linken Bild zu sehen ist, wird jede Technologie auf einer Skala von 0 – 100 gerankt, wobei 100 die maximale Relevanz wiedergibt. Mit einer Bewertung von 75 wird ,Pyhton ,eine hohe momentane Relevanz in der Kategorie ,Machine Learning ,zugesprochen. Nun ist das kein Wunder, doch was uns überrascht hat, waren die für uns unbekannten Technologien neben Python. Um ein tieferes Verständnis für die angegebenen Technologien zu bekommen, kann  ganz einfach auf diese geklickt werden, um sie sich dann in einem Direktvergleich anzeigen zu lassen. Diesen Direktvergleich haben wir uns in der zweiten Grafik ausspucken lassen:,Was uns besonders gut gefällt, ist die grafische Darstellung der Abhängigkeiten zwischen den unterschiedlichen Technologien im Bereich ,Machine Learning,:,Mit diesem Trendradar finden sich somit schnell Antworten auf die Fragen, welche Cloud-Anbieter im Bereich IoT (Internet of Things) momentan wie gefragt sind und welche Technologien für Business Intelligence Prozesse auf dem Markt verwendet werden. Wir finden den Trendradar sehr hilfreich und fast schon „süchtig machend“, wenn man sich im Wald der unzähligen Technologien verliert.,Autor:,
						,Lena-Marie Paetzmann,Tags:,
							,Artificial Intelligence,, ,Digital,, ,Linktipps","Artificial Intelligence,, ,Digital,, ,Linktipps",Lena-Marie Paetzmann
Artificial Intelligence,Swissteach AG gemeinsam mit CULTURE CONTACT auf dem Vormarsch in Sachen «Kulturelle Kompetenz»,"Sponsored Post., Die ,Swissteach AG, hat ihr Portfolio im letzten Jahr merklich erweitert: seit Anfang 2019 hat der E-Learning Experte auch seinen Contentbereich in rekordverdächtiger Zeit auf- und beachtlich ausgebaut. Neben intern produzierten Individualcontents bietet die Schweizer Firma auch diverse Standardlösungen von Partnerfirmen zum sofortigen Gebrauch an. Hierbei setzt die Swissteach – wie bei all ihren Lösungen – fokussiert auf extrem hohe Qualität. Dies zeigt sich nicht nur durch den Gewinn des E-Learning Awards 2020 (in der Kategorie «WBT»), sondern auch in der Wahl ihrer Partner:,Kürzlich nun hat die Swissteach ihre Partnerschaft mit ,CULTURE CONTACT, bekannt gegeben. Das genannte Münchner Unternehmen mit CEO Susanne M. Zaninelli, ist spezialisiert auf Seminare im Bereich «Kulturelle Kompetenz». Susanne M. Zaninelli arbeitet bereits seit 30 Jahren als Coach in diesem Bereich und wird regelmässig von Unternehmen wie Bosch und Rodenstock engagiert. Da genannte Seminare immer schon weit im Voraus ausgebucht sind, suchte CULTURE CONTACT nach einer Lösung, um noch mehr Unternehmen die Möglichkeit zu geben ihren Bedarf zu decken. Schliesslich ist Kulturelle Kompetenz ein entscheidender Erfolgsfaktor für jedes Unternehmen. Einerseits, um über unterschiedliche Organisations-, Regional- und Landeskulturen effektiv zusammenzuarbeiten. Andererseits, weil die dramatischen Veränderungen – Stichworte «Industrie 4.0», «Digitalisierung», «Agilität» und «Künstliche Intelligenz» – die Fähigkeit und Bereitschaft zu einem tiefgreifenden kulturellen Wandel erfordern. Neue Technologien und Methoden führen nur mit dem richtigen «Mindset» und entsprechendem Verhalten zum Erfolg. Ein Thema das auch durch die aktuelle Ausnahmesituation rund um Corona mehr als aktuell ist!,In intensiver Zusammenarbeit haben CULTURE CONTACT und Swissteach es nun geschafft, das sehr gefragte, komplexe Thema in qualitativ hochwertige E-Learnings zu übertragen und somit allen Unternehmen die Möglichkeit zu geben, ihre Mitarbeiter kurzfristig, einfach und effizient auf höchstem Niveau darin weiterzubilden!,Die ersten Module des Programms sind bereits live und werden sehr rege angefragt. Wer neugierig ist, bekommt über nachfolgende Kontaktdaten schnell und unkompliziert weitere Details: einfach Mail an ,sales@swissteach.ch. ,Autor:,
						,Lena-Marie Paetzmann,Tags:,
							,Agile Innovation,, ,Artificial Intelligence,, ,Digital,, ,Future of Work,, ,Learning Innovations,, ,Linktipps,, ,Sponsored Post","Agile Innovation,, ,Artificial Intelligence,, ,Digital,, ,Future of Work,, ,Learning Innovations,, ,Linktipps,, ,Sponsored Post",Lena-Marie Paetzmann
Artificial Intelligence,3 spannende KI-Startups vom «World Summit AI» in Amsterdam,"Mitte Oktober 2019 hat in Amsterdam der «World Summit AI,», stattgefunden. Bei diesem Event haben diverse «Early-Stage,», Start-ups ihre innovativen Ideen einer Jury vorgestellt, die aus grossen Unternehmen wie Oracle, Nvidia, IBM und Accenture zusammengesetzt war. Wir präsentieren eine kurze Zusammenfassung der drei spannendsten Start-ups, beginnend mit dem Gewinner – Neuro Flash. ,Weitere spannende Start-ups des Events können hier gefunden werden. ,Neuro Flash: ,Markenakzeptanz von Kunden vorhersagen ,
Durch die Vernetzung von großen Datenmengen, Natural Language Processing (NLP), Machine Learning und Neuropsychologie kann das deutsche Startup Neuro Flash, Unternehmen helfen, sofort zu entdecken, welche Dinge Verbraucher mit einer Marke in Verbindung bringen. Dadurch müssen keine zeitraubenden Fokusgruppen mehr gehalten oder Fragebögen entwickelt werden.,ProovStation:, Automatisierte Fahrzeuginspektion,
,Das Start-up aus Frankreich entwickelt automatisierte Insprektionsstrassen, die einen 360-Grad-Scan von Fahrzeugen in weniger als drei Sekunden ermöglichen. Es geht prinzipiell darum, Fahrzeuginspektionen in einem Bruchteil der heute benötigten Zeit zu ermöglichen. Dies könnte sich als nützlich für jedes Unternehmen erweisen, das Fahrzeugflotten verwalten:  von Logistikunternehmen bis hin zu Autovermietungen, Gebrauchtwagenhändlern und sogar Herstellern, die die Technologie nutzen könnten, um neue Fahrzeuge auf Unfallschäden zu untersuchen.,Remmedy:, Pavlovianische Konditionierung bei Schlaflosigkeit,
,Pavlovianische Konditionierung ist ein Mechanismus, mit dem ein Tier oder Mensch durch wiederholte Aktionen trainiert werden kann, um eine Reflexreaktion zu erreichen. Dieses Prinzip kann auf diverse Situationen angewendet werden – zum Beispiel auf die Verbesserung der Schlafgewohnheiten. Sieben Tage lang trägt der Benutzer von Remmedy einen Sensor über seiner Brust, um Herzfrequenzvariabilität zu erkennen. Mit diesen Daten kann dann ein Muster erkannt werden, das bis zum Einschlafen des Trägers führt. Der Sensor sendet diese Herzfrequenzvariabilitätsdaten über das Smartphone des Benutzers an die Server des Unternehmens, und wenn das wichtigste Schlafmuster erkannt wird, wird ein Duft von einem Diffusor am Bett abgegeben. Und nach sieben Nächten dieses Ereignisses ist der Kunde konditioniert, diesen spezifischen Geruch mit seinem normalen Einschlafmuster in Verbindung zu bringen.,Autor:,
						,Lena-Marie Paetzmann,Tags:,
							,Artificial Intelligence,, ,Digital","Artificial Intelligence,, ,Digital",Lena-Marie Paetzmann
Artificial Intelligence,Roboter löst Rubik’s Cube ohne menschliche Hilfe,"Das unten eingebettete Video zeigt eine vom KI-Lab ,OpenAi, ,entwickelte Roboterhand, die ohne menschliche Hilfe einen Rubik’s Cube lösen kann. Beeindruckend ist nicht nur das Geschick dieser Hand, sondern auch die Schnelligkeit, mit der das “Problem” gelöst wird.,Was wie eine Spielerei aussieht, kann grosses Potenzial auch für Industrieroboter, Drohnen und andere autonome Maschinen haben. Wie in einem weiteren Video ,hier, zu sehen ist, wird die Roboterhand während der Bewältigung der Aufgabe von mehreren künstlichen Hindernissen (z.B. einer Giraffe) gestört. Dennoch schafft es die Roboterhand zum Endergebnis zu kommen. Das Trainieren des Roboters basierend auf solchen komplexen Handhabungsaufgaben hat demnach enormes Potenzial für andere autonome Maschinen in der realen Welt, um ihr Verhalten dynamisch bei unerwarteten Ereignissen und Hindernissen anzupassen.,Die Studie zum Bau und Training des Roboters kann hier heruntergeladen werden: ,https://arxiv.org/pdf/1910.07113.pdf ,Autor:,
						,Lena-Marie Paetzmann,Tags:,
							,Artificial Intelligence",Artificial Intelligence,Lena-Marie Paetzmann
Artificial Intelligence,Eddy: ein KI-Reiseassistent per Chat und Sprachnachricht,"Reisen über das Internet zu buchen ist zwar “normal”, wird aber immer lästiger. Bis man sich durch die diversen Vergleichsportale gewühlt hat, sieht man meist den Wald vor lauter Bäumen nicht mehr und denkt bei jedem Hotel es schon einmal auf einer anderen Plattform zu billigeren Preisen gesehen zu haben.,Das Startup “,Eddy Travels,” möchte diesem Urwald mit seinem persönlichen Reiseassistenten basierend auf KI-Algorithmen entgegenwirken. Über alle beliebten Messenger-Dienste (z.B. WhatsApp) können Nutzer mit Eddy chatten, oder Sprachnachrichten aufnehmen und so Vorschläge für Flüge, Übernachtungen, Restaurants oder Reisetipps ganz einfach innerhalb von Sekunden bekommen. Der Chat-Bot analysiert per Sprachverarbeitungssystem sogar die Vorlieben des Nutzers und gibt so die besten und preiswertesten Vorschläge gesammelt in einem erfrischenden Chat aus. Und sowieso verbringen wir täglich etwas ,über zwei Stunden auf den Sozialen Medien, und chatten, wieso eigentlich nicht auch mit Eddy schreiben und sich so die nächste Reise in den Skiurlaub zusammenstellen lassen (und das alles auch noch mit einem Lächeln, denn Wortwitz hat er auch).,Autor:,
						,Lena-Marie Paetzmann,Tags:,
							,Artificial Intelligence,, ,Digital,, ,Mobile Business","Artificial Intelligence,, ,Digital,, ,Mobile Business",Lena-Marie Paetzmann
Artificial Intelligence,3. Startfeld Innovationsforum zum Thema “Jäger & Sammler: Mehrwert durch Datennutzung”,"Big Data, Data Mining, Predictive Modelling, Data Analytics, Machine Learning. Daten sind das neue Öl. Welche Daten sind relevant? Wie fördern und veredeln Sie diesen Rohstoff im eigenen Unternehmen? Das 3. Startfeld Innovationsforum steht ganz im Fokus der vertieften Datennutzung. Erfahren Sie mehr über die neuesten Trends. Lernen Sie aus Insights von Best-Practice-Beispielen. Vertiefen Sie das Gehörte in anwendungsorientierten Workshops, um nicht nur Daten zu jagen und zu sammeln, sondern auch einen möglichst grossen Nutzen daraus zu ziehen. Weitere Informationen zum Innovationsforum und den Link zur Anmeldung finden Sie ,hier,.,Autor:,
						,Prof. Dr. Andrea Back,Tags:,
							,Artificial Intelligence,, ,Digital","Artificial Intelligence,, ,Digital",Prof. Dr. Andrea Back
Artificial Intelligence,Manipulierte Videos: Die Gefahr durch Deepfakes,"Wenn Sie das unten angehängte Video schauen, sehen Sie eine öffentliche Ansprache des ehemaligen amerikanischen Präsidenten Barack Obama. Während Duktus und Mimik von unzähligen anderen Ansprachen bekannt sind, scheinen das Vokabular und der Inhalt der Rede so gar nicht zu Obama zu passen. Denn was wir hier sehen ist nicht der echte Obama, sondern ein durch künstliche Intelligenz erzeugtes Video, das vor den Gefahren ebensolcher “Deepfakes” warnen möchte. Deepfakes sind “falsche, aber täuschend echt wirkende Bilder oder Videos, die automatisiert mit Hilfe neuronaler Netze erzeugt wurden”. Dabei werden Bilder von vergangenen Ansprachen genutzt und die Lippenbewegungen an das künstlich Gesprochene Wort angepasst. Die Stimme basiert ebenfalls auf echten Audiodaten.,Angesichts der technologischen Fortschritte im Bereich der Deepfakes, die immer schwieriger zu erkennen werden, stellt sich die Frage, welchen Informationen wir noch vertrauen können. Und schlimmer noch: stellen Sie sich vor, es wäre nicht das Gesicht von Obama, das hier gezeigt wird, sondern ihr eigenes. Was würden Ihre Freunde und Familie denken, wenn sie ein Video von Ihnen sehen würden, in dem Ihnen falsche Aussagen oder gar Straftatbestände in den Mund gelegt werden. Technologisch möglich ist dies bereits und vielleicht ist es nur eine Frage der Zeit bis wir uns mit den Folgen dieser Technologie ganz real ausseinandersetzen müssen.,Autor:,
						,Prof. Dr. Andrea Back,Tags:,
							,Artificial Intelligence",Artificial Intelligence,Prof. Dr. Andrea Back
Artificial Intelligence,AI for Everyone: Ein empfehlenswerter Crashkurs über Künstliche Intelligenz,"Jeden Tag lesen wir in der Zeitung, in Magazinen, in Online Nachrichten und nicht zuletzt in diesem Newsletter von künstlicher Intelligenz. Wir wissen, dass die künstliche Intelligenz, tiefgreifende Folgen haben, und die Welt wie wir sie kennen verändern wird. Nahezu alle Branchen und viele Bereiche unseres täglichen Lebens werden betroffen sein (oder sind es schon). Dennoch verstehen die wenigsten von uns wie künstliche Intelligenz wirklich funktioniert, was sie kann, was (noch) nicht, und welche Szenarien reine Fiktion sind. Viele schrecken davor zurück sich mit dem Thema näher zu beschäftigen, weil sie es für zu technisch und kompliziert halten.,Ein neuer Coursera Onlinekurs schafft Abhilfe. In dem für 4 Wochen (insgesamt 9 Stunden) ausgelegten und kostenfrei zugänglichen Kurs “AI for Everyone” (in englischer Sprache) räumt Andrew Ng, ehemaliger Leiter der KI Abteilungen von Google und Baidu, mit vielen Vorurteilen über KI auf und gibt eine einfache und nicht-technische, aber dennoch fundierte und nützliche Einführung in die Thematik: “By the end of the course, learners will not only how to navigate both their company and their own career through AI’s rising tide, but understand how it’s affecting society.”,Als frisch gebackener Absolvent des Kurses kann ich nur eine Empfehlung aussprechen – wer  eine leicht verständliche aber dennoch solide Einführung in die KI sucht, ist hier genau richtig: ,https://www.coursera.org/learn/ai-for-everyone,Autor:,
						,Prof. Dr. Andrea Back,Tags:,
							,Artificial Intelligence",Artificial Intelligence,Prof. Dr. Andrea Back
Artificial Intelligence,AI generierte Gesichter: Können wir unseren Augen noch trauen?,"Wenn Sie die Website ,thispersondoesnotexist.com, besuchen, sehen Sie eine fremde Person. Auf den ersten Blick mag es aussehen wie ein mittelmässig getroffenes Foto aus einem alten Jahrbuch oder ein nicht sehr ratsames Bewerbungsbild. Nichts würde darauf hindeuten, dass dies keine echte Person ist – wenn es nicht die URL bereits verraten würde: Diese Person existiert nicht. Stattdessen wurden alle Bilder (lädt man die Seite neu, so erscheint ein neues Bild) von einer künstlichen Intelligenz generiert, die mit Bilddaten von zahllosen echten Personen gefüttert wurde. Ähnlich verhält es sich mit der Seite ,thisrentaldoesnotexist.com,. Während es auf den ersten Blick so aussieht, als sei man auf eine buchbare Unterkunft (zum Beispiel von Airbnb) gestossen, handelt es sich in Wirklichkeit um computergenerierte Fotos und Texte. Die gezeigten Zimmer existieren nirgends auf der Welt.,Diese Experimente sind einerseits faszinierend, andererseits aber auch beunruhigend. Wenn Computer mit Hilfe künstlicher Intelligenz täuschend echte Bilder von allen möglichen Dingen und Personen generieren können, was können wir dann noch glauben? Mit Hilfe dieser Technologie könnten “Fake News” ein ganz neues Level erreichen. Um so wichtiger ist es, dass wir achtsamer und kritischer im Umgang mit Medien werden, von früh auf lernen, Dinge zu hinterfragen und auf bewährte Quellen setzen anstatt alles zu glauben, was im Internet kursiert.,Autor:,
						,Prof. Dr. Andrea Back,Tags:,
							,Artificial Intelligence",Artificial Intelligence,Prof. Dr. Andrea Back
Corporate Entrepreneurship,Empfehlung: Future of Work Podcast der Bertelsmann Stiftung,"Auf der Suche nach neuem Input zum Thema Intrapreneurship, bin ich über eine sehr spannende Podcast-Serie gestossen. Auf dem Blog „,Zukunft der Arbeit,“ veröffentlicht die Bertelsmann Stiftung in regelmäßigen Abständen Podcasts zur digitalen Transformation der Arbeitswelt.,(Mit dem Ohr) hängen geblieben, bin ich am ,Podcast #18: ein Interview mit dem Autor Greg Larkin über Intrapreneurship,. In seinem Buch „,This might get me fired,“ beschreibt er wie große Konzerne, trotz fest gefahrener Strukturen, innovative und digitale Produkte in nur 8 Wochen auf den Markt bringen können. Das Buch richtet sich primär an Intrapreneurs, die sich nicht trauen riskante und unbekannte Wege zu gehen. Die Idee ist eben, so betont Larkin in dem Podcast, Intrapreneurs Strategien an die Hand zu geben, um nicht nur ein neues Produkt auf den Markt zu bringen, sondern gleichzeitig die ganze Organisation zu transformieren. Mit seinem Buch möchte er aus innovativen Denkern herauskitzeln, dass sie mit ihren Ideen Grenzen überschreiten, auch wenn dies manchmal die Kündigung bedeutet (obwohl er meint, dass dies ja meistens sowieso nicht passiert), denn erst dann kann auch die Organisation Grenzen zu neuen Märkten überschreiten. In der „safe zone“ zu arbeiten, ist einfach, aber intrapreneurship zu betreiben, bringt Erfolg, so Larkin. Wie das genau funktioniert, erklärt Greg Larkin in dem ,Podcast,.,Autor:,
						,Lena-Marie Paetzmann,Tags:,
							,Agile Innovation,, ,Corporate Entrepreneurship,, ,Future of Work","Agile Innovation,, ,Corporate Entrepreneurship,, ,Future of Work",Lena-Marie Paetzmann
Corporate Entrepreneurship,Highlights vom Start Summit: Auf der Suche nach dem «Unicorn»,"Der Start Summit ist die grösste Start-up Konferenz in Europa, die von Studierenden organisiert wird, und Unternehmertum und Technologie zusammenbringt. Rund 3200 Teilnehmer zählte das diesjährige Event. Ein Drittel seien Studierende, aber auch Jungunternehmer und Investoren gehörten dazu. Unsere Doktoranden Max und Arne waren auf dem zweitägigen Event und haben ihre Eindrücke mitgebracht.,Zu den Highlights des Summits gehörte der Auftritt von TV-Investor Frank Thelen, der einen Einblick über diejenigen Schlüsseltechnologien gab, in welche er mit seiner Venture-Capital-Firma ,Freigeist Capital, investiert. N26 Gründer und HSG Alumni Valentin Stalf diskutierte auf der Hauptbühne über die Zukunft der FinTech-Branche. N26 zählt zu den sogenannten «Unicorns». So werden Start-ups bezeichnet, die noch nicht an der Börse kotiert sind, aber bereits mit mehr als 1 Milliarde US-Dollar bewertet werden. Eine lebhafte Reise durch die Gründung seiner Firma gab Julian Teicke (ebenfalls HSG Alumni), dessen Insurtech Unternehmen Wefox erst kürzlich 110 Millionen Euro bei internationalen Kapitalgebern eingesammelt hat. Interessant war seine Schilderung, dass das Silicon Valley im Vergleich zu den Start-up Zentren in China eher altmodisch agiert. Für uns war der Start Summit ein inspirierendes Event, welches unseren Wunsch ein Start-up zu gründen gestärkt hat.,Autor:,
						,Arne Grüttner,Tags:,
							,Corporate Entrepreneurship,, ,Future of Work","Corporate Entrepreneurship,, ,Future of Work",Arne Grüttner
